cohort,elapsed,success,count,length
436962001,0.016037864,1,0,0
436962002,0.012909001,1,0,0
436962003,0.012938325,1,0,0
436962004,0.052775876,1,0,0
437082001,0.01500181,1,11,4635
437082002,0.019104839,1,17,9789
437082004,1.233144611,1,3,1204
437082005,0.015049409,1,0,0
437082006,0.042473341,1,17,10362
437082007,0.017090355,1,0,0
437082008,0.019462736,1,0,0
437082009,0.014944392,1,1,645
437082010,0.021365282,1,0,0
437082011,0.029862801,1,0,0
437082012,0.027751832,1,0,0
437082013,0.116022177,1,1,645
437082014,0.41137559,1,1,645
437082015,0.049031665,1,17,10362
437222001,0.017156418,1,17,7992
437222002,0.023457229,1,39,27767
437222003,0.021299695,1,0,0
437222004,0.025590982,1,0,0
437222005,0.023722547,1,0,0
437222006,0.029792807,1,0,0
437233001,0.019201516,1,44,16346
437233002,0.027743149,1,69,37059
437233003,0.036507522,1,17,12045
437233004,0.077043274,1,2,1378
437233005,0.275091286,1,1,788
437233006,0.198137656,1,2,1378
437312001,0.079598451,1,218,95635
437312002,0.093458185,1,465,316503
437312003,0.10095498,1,54,126
437541001,0.064300378,1,161,68576
437541002,0.088349262,1,319,208915
437663001,0.066994841,1,0,0
437663002,0.052965972,1,0,0
437663003,0.031970467,1,18,75
437833001,0.025608659,1,107,42889
437833002,0.032164787,1,175,102264
438120001,0.029662848,1,8,2357
438120002,0.0193083,1,17,10081
438130001,0.017061335,1,1,340
438130002,0.015083901,1,2,1083
438409001,0.016917892,1,9,4188
438409002,0.019085231,1,13,7673
439393001,0.01979705,1,0,0
439393002,0.022753497,1,1,808
439727001,0.065394265,1,29,12667
439727002,0.059733019,1,46,26006
439727004,0.042608342,1,46,26006
439776001,0.019323827,1,3,1242
439776002,0.016991658,1,4,2175
439776003,0.033018666,1,0,0
439776004,0.030360025,1,0,0
439777001,0.071985524,1,241,115100
439777002,0.1133248,1,609,449025
440377001,0.101325909,1,22,9705
440377002,0.058619772,1,36,20894
440383001,0.064992225,1,186,79741
440383002,0.082402049,1,402,272818
440383003,0.718407871,1,37,16506
440383004,0.021419655,1,18,11498
440417001,0.057078242,1,54,22848
440417002,0.058670898,1,89,54197
440417003,0.042300324,1,120,488
440417004,0.057405372,1,71,30774
440417005,0.04450717,1,71,30774
440417006,0.036186278,1,12,102
440417007,0.019434222,1,1,453
440417008,0.023546504,1,5,40
440417009,0.019351182,1,0,0
440674001,0.058966079,1,81,32402
440674002,0.073670229,1,123,69377
440740001,0.019224719,1,3,1012
440740002,0.017086696,1,6,3699
440925001,0.014873775,1,0,0
440925002,0.017137764,1,0,0
440940001,0.01482914,1,27,10429
440940002,0.019205764,1,34,16336
441202001,0.021190837,1,23,11319
441202002,0.021393042,1,32,19675
441202003,1.822910549,1,0,0
441202004,0.03519234,1,0,0
441284001,0.025438764,1,96,43839
