cohort,elapsed,success,count,length
4058821002,1.260361764,1,0,0
4058821003,2.484203428,1,0,0
4058821004,2.460123033,1,0,0
4058821005,1.40893148,1,0,0
4063434001,1.34652813,1,0,0
4063434002,1.340466136,1,0,0
4063434003,1.324674478,1,0,0
4063434005,1.165533481,1,0,0
4063434006,1.191933898,1,0,0
4063434007,1.270311234,1,0,0
4064161001,1.61594073,1,3438,1172835
4064161002,1.410651994,1,5980,3144612
4067106001,1.434833171,1,17,5457
4067106002,1.442056437,1,34,17277
4067106003,2.352666457,1,148,452
4070552001,1.219765836,1,0,0
4070552002,1.789980834,1,0,0
4074815001,1.31614316,1,330,105839
4074815002,1.33465403,1,559,283284
4074815003,1.724387538,1,2404,807129
4079843001,1.572139944,1,0,0
4079843002,1.266027602,1,0,0
4091559001,1.268882406,1,0,0
4091559002,1.423136848,1,0,0
4092289001,1.272735478,1,48,17968
4092289002,1.309652174,1,85,47623
4098292001,1.323983194,1,0,0
4098292002,1.34560663,1,0,0
4098597001,1.435791212,1,0,0
4098597002,1.640675968,1,0,0
4101602001,1.395754359,1,348,117299
4101602002,1.576826956,1,591,309912
4101602003,1.381670016,1,591,309912
4101602004,1.716410455,1,9,134
4103295001,1.738247564,1,7889,2702855
4103295002,1.55441857,1,14641,7988875
4103295003,2.639783375,1,1681,13513
4112853001,1.540557221,1,4942,1683837
4112853002,1.635032385,1,9613,5384774
4124836001,1.358993783,1,0,0
4124836002,1.228688153,1,0,0
4131909001,1.766335425,1,0,0
4131909002,1.470633228,1,0,0
4133004001,1.585197809,1,9031,3056272
4133004002,1.457865001,1,15677,8230102
4133004003,2.114181614,1,21308,67579
4133004005,1.576426413,1,22882,75758
4137275001,1.641326635,1,7904,2709452
4137275002,1.633086381,1,14383,7754927
4137275003,2.536290302,1,53,32498
4138837001,1.305815654,1,749,254550
4138837002,1.512408372,1,1259,646856
4138837003,1.372832407,1,59,32469
4138837004,1.589462263,1,82,46333
4139034001,1.345888348,1,0,0
4139034002,1.21110881,1,0,0
4147411001,1.505711902,1,0,0
4147411002,1.338410781,1,0,0
4163261001,1.275529848,1,0,0
4163261002,1.378192713,1,0,0
4163261003,2.381100237,1,0,0
4163261004,3.114890506,1,0,0
4163261005,2.788413633,1,0,0
4163261006,2.490946563,1,0,0
4163261007,2.691083876,1,0,0
4164770001,1.199591605,1,0,0
4164770002,1.464068456,1,0,0
4164770003,1.010113243,1,0,0
4169095001,1.324782315,1,2,613
4169095002,1.600499923,1,3,1446
4169095003,5.269394082,1,2157,13581
4169095004,7.545908361,1,18168,13229917
4174977001,1.429749381,1,5955,2014550
4174977002,1.371632392,1,10950,5942066
4180790001,1.356167174,1,5780,1972909
4180790002,1.506058482,1,10906,5995157
4181343001,1.379459296,1,812,282217
4181343002,1.406668302,1,1377,717074
4181351001,1.349262484,1,2332,816919
4181351002,1.365020139,1,4227,2297251
4182210001,1.433142536,1,15315,5332840
4182210002,2.039285114,1,32359,18845605
4182711001,1.518098439,1,0,0
4182711002,1.379025519,1,0,0
4185711001,1.510656612,1,0,0
4185711002,1.941245524,1,0,0
4185932001,1.509040248,1,16527,5943999
4185932002,1.681485871,1,37887,22866891
4201096001,1.410322806,1,5,2480
4201096002,1.444942665,1,6,3178
4201096003,3.319122958,1,0,0
4223659001,1.375645816,1,6908,2366116
4223659002,1.512907993,1,12489,6688494
4223659003,3.072988782,1,97327,546067
